catalão	m. | t. | Prov. alent.
catalectico	m. e adj. | gr.
catalecto	m. | gr.
catalefo	m. | Ant.
catalepsia	f. | gr.
cataléptico	adj. | m. | gr.
catalipia	f. | Cf.
catalisação	f.
catalisador	m.
catalisar	v. t.
catálise	f. | gr.
cataliticamente	adv.
catalítico	adj.
catalogação	f.
catalogador	m.
catalogar	v. t.
catalogizar	v. t. | Cf.
catálogo	m. | as. | gr.
catalpa	f.
catalpo	m.
catalufa	f. | des. | Cf.
catalypia	f. | Cf.
catalysação	f.
catalysador	m.
catalysar	v. t.
catályse	f. | gr.
catalyticamente	adv.
catalýtico	adj.
catamaran	m. | Bras.
catambruera	f.
catambuera	f.
catamenial	adj.
catamênio	m. | gr.
catamito	m. | ﬁg. | Cf.
catana	f.
catanada	f. | pop.
catanar	v. t. | t.
catanari	m.
catandice	f. | fam.
catanduba	f.
catandur	m. | Zool.
catanduva	f. | Bras.
catanear	v. i.
catanguera	f. | V.
catano	m. | pleb. | Cp.
catanta	f.
catão	m. | ﬁg. | n. p.
catapasmo	m. | gr.
catapereiro	m.
catapétalo	adj. | Bot. | as. | gr.
cataphonia	f. | gr.
cataphónica	f. | gr.
catáphora	f. | gr.
cataphorese	f. | Med.
cataphracta	f. | Ant. | lat.
cataphractário	m. | lat.
cataphracto	m. | lat.
cataphraltos	m. pl.
cataplasma	f. | as. | ﬁg. | gr.
cataplasmado	adj. | fam.
cataplasmar	v. t. | V.
catapléctico	adj.
cataplexia	f. | gr.
cataplónia	f.
cataporas	f. pl. | Bras.
cataptose	f. | gr.
catapu	m.
catapúcia	f. | fr.
catapúcia-menór	f.
catapuias	f. pl. | Bras.
catapulta	f. | lat.
catar	v. t. | lat.
catar	v. | t. | Cf.
cataracta	f. | Med. | pl. | as. | lat.
cataracteiro	m. e adj. | des. | Cf. | S.
catárase	f. | p. us. | gr.
catarina	adj. | f. | n. p.
catarina	f.
catarinaconga	f.
catarinas	f. pl. | pleb.
catarinense	adj. | m. | n. p.
catarlan	f. | t. | onom.
catarma	m. | des. | gr.
catarral	adj. | f.
catarrão	m. | des. | Cf.
catarreira	f. | fam.
catarrento	adj.
catarrético	adj. | gr.
catarrhal	adj. | f.
catarrhão	m. | des. | Cf.
catarrheira	f. | fam.
catarrhento	adj.
catarrhético	adj. | gr.
catarrhineanos	m. pl. | as. | gr.
catarrhíneos	m. | pl. | as. | gr.
catarrho	m. | gr.
catarrhoso	adj.
catarríneanos	m. pl. | as. | gr.
catarro	m. | gr.
catarroso	adj.
catártico	adj. | m. | gr.
catartina	f. | Cp.
catartínico	adj.
catarto	m. | as. | gr.
cataseto	m. | t. | hybr. | gr. | lat.
catasol	m. | Prov. beir. | Bras.
catassol	m. | Prov. beir. | Bras.
catasta	f. | lat.
catástase	f. | gr.
catastático	adj. | gr.
catástrofe	f. | gr.
catástrophe	f. | gr.
catatagambe	m.
catatau	m. | Prov. trasm. | ext. | fam.
catatraz!	interj.
catatua	f. | V.
catatua	f. | prov. | num.
catau	m. | Náut.
catauari	m. | Bras.
cataúxis	m. pl.
catavento	m. | ﬁg. | prov.
cataxu	m.
catazola	f. | Açor.
cate	m. | malab. | mal.
catébi	m.
catechese	f. | gr.
catechético	adj.
catechina	f. | ár.
catechismo	m. | V.
catechista	m. | lat.
catechístico	adj.
catechização	f.
catechizador	m. e adj.
catechizante	m. e adj.
catechizar	v. t. | gr. | Cp.
catechu	m. | Cf. | mal.
catechueiro	m.
catechumenado	m.
catechumenato	m.
catechúmeno	m. | gr.
catecismo	m. | ext. | gr. | Cp.
catecos	m. | pl. | Cf.
catecumenado	m.
catecumenato	m.
catecúmeno	m. | gr.
cátedra	f. | lat.
catedral	adj. | f. | b. lat.
catedráticamente	adv.
catedrático	m. | Adj. | Ant. | b. lat.
catedrátigo	m. | Ant. | as. | Cp.
catedrilha	f. | dem.
categorema	m. | gr. | Cp.
categoremático	adj.
categoria	f. | gr.
categoricamente	adv.
categórico	adj. | lat.
categorizador	m.
categorizar	v. t.
cateia	f. | Cf. | lat.
catejuá	m.
cátele	m. | f.
catena	f.
catenação	f. | lat.
catenária	f. | lat.
catenários	m. | pl. | lat.
catenatício	m. | Cp. | lat.
catenela	f.
catenífero	adj. | lat.
catenípora	f.
catênula	f. | lat.
catenulado	adj.
catequese	f. | gr.
catequético	adj.
catequina	f. | ár.
catequista	m. | lat.
catequístico	adj.
catequização	f.
catequizador	m. e adj.
catequizante	m. e adj.
catequizar	v. t. | gr. | Cp.
catérese	f. | gr.
cateretê	m. | Bras. | S.
caterético	m. e adj. | gr.
caterineta	f. | Bras. | n. p.
caterva	f. | lat.
catesbeia	f.
cateta-silvestre	f.
cateta-umito	f.
catete	m. | Bras. | Adj.
catetê	m.
catetê	m.
cateter	m. | gr.
cateterismo	m. | gr.
cateterizar	v. t.
cateto	m. | Mathem. | Phýs. | gr.
catetómetro	m. | gr.
catha	f.
cathárase	f. | p. us. | gr.
catharina	f.
catharinaconga	f.
catharinense	adj. | m. | n. p.
catharma	m. | des. | gr.
cathártico	adj. | m. | gr.
cathartina	f. | Cp.
cathartínico	adj.
catharto	m. | as. | gr.
cáthedra	f. | lat.
cathedral	adj. | f. | b. lat.
cathedrátego	m. | Ant. | as. | Cp.
cathedráticamente	adv.
cathedrático	m. e adj. | m. | Ant. | b. lat.
cathedrilha	f. | dem.
cathérese	f. | gr.
catheretico	m. e adj. | gr.
catheter	m. | gr.
catheterismo	m. | gr.
catheterizar	v. t.
catheto	m. | Mathem. | Phýs. | gr.
cathetómetro	m. | gr.
catholicamente	adv. | as.
catholicão	m. | deprec.
catholicidade	f.
catholicismo	m.
cathólico	adj. | Prov. trasm. | m. | lat.
catholização	f.
catholizar	neol. | Cf. | mal.
catilinária	f. | lat. | fem. | n. p.
catimbau	m. | Bras. | Adj. | des.
catimpuera	f. | Bras.
catinga	f. | mal. | m.
catinga	f. | Bras.
catinga-branca	f.
catinga-de-bode	f. | Bras. | n.
catinga-de-porco	f.
catingante	adj.
catingar	v. i. | Bras. | mal.
catingoso	adj. | Bras.
catinguá	m. | Bras.
catingueira	f. | Bras.
catingueiro	adj. | mal. | fam. | m. | Bras.
catingueiro	adj. | as. | Bras. | n.
catinguento	adj. | Bras.
catininga	f. | Bras.
catita	f. | Bras. | n.
catita	f. | Prov. alg. | Náut. | t. | m. | Adj. | fam.
catitar	v. i.
catitice	f.
catitismo	m. | fam.
catitu	m. | V.
cativa	f. | Cf. | V.
cativa!	interj. | Prov. minh. | Cp.
cativação	f.
cativante	adj.
cativar	v. | t. | lat.
cativeiro	m. | ext.
cativeza	f. | Ant.
catividade	f. | des.
cativo	adj. | m. | lat.
catixa!	interj. | Prov. minh.
catle	m. | Ant.
catoblepa	f.
catocar	v. t. | Bras. | corr.
catodal	adj. | Cf.
catódico	adj.
catódio	m. e adj.
catodo	m. e adj. | Phýs. | Cp. | gr.
catodonte	m.
catolé	m.
catolereiro	m.
católi	m.
católi-silvestre	m.
catolicamente	adv. | as.
catolicão	m. | deprec.
catolicidade	f.
catolicismo	m.
católico	adj. | Prov. trasm. | m. | lat.
catolização	f.
catolizar	neol. | Cf. | mal.
catombe	m.
catombo	m. | Bras. | n.
catoniano	adj. | lat.
catónico	adj.
catonismo	m.
catópodes	m. pl. | gr.
catóptrica	f. | Phýs.
catóptrico	adj. | gr.
catoptromancia	f. | gr.
catoptromântico	adj.
catóri	m. | as.
catorrita	f. | Bras.
catorze	adj.
catoscópio	m. | gr.
catota	f.
catotol	m.
catraeiro	m.
catrafiar	v. t. | pop.
catrafilar	v. t. | pop. | pref.
catraia	f. | prov.
catraiar	v. i.
catrâimbas	f. pl.
catraio	m. | Gír.
catrâmbias!	interj. | fam. | rev. | Bras. | loc. adv. | ár. | Prov. trasm. | f. | pl.
catrame	m. | it.
catrameço	m. | Prov. trasm.
catramonho	m. | Prov. alent. | mal.
catrapão	m. | t.
catrapeanha	f. | Cf. | p.
catrapeço	m. | Prov. trasm.
catrapéu	m. | Gír. | Ant. | Cp.
catrapiscar	v. | t. | pop. | Prov. beir.
catrapizonga	f. | t.
catrapós!	m. | interj. | t. | onom.
catrapus!	m. | interj. | t. | onom.
catre	m. | cast.
catrefa	f. | pop. | corr.
catrinas	f. pl.
catrofa	f. | Prov. trasm.
catróio	m. | Gír.
catropomancia	f. | Cf. | corr.
catrozada	f. | pop.
catruchas	f. pl. | Gír. | reﬂ. | metáth.
catrunha	f. | Gír. | Cp.
catrus	m. | Bras.
catuaba	f.
catual	m. | pers.
catualia	f.
catucar	v. t. | Cp.
catullo	m.
cátulo	m. | poet. | Cf. | lat.
catulo	m.
catulo	m. | prov.
catulu	m.
catumbas	f. pl. | des.
catupé	m.
catuquinas	m. | pl.
catur	m. | ár.
catureiro	m.
caturna	f. | t.
caturno	m. | Prov. beir. | Cp.
caturra	m. | f.
caturrar	v. i. | Náut.
caturreira	f.
caturrice	f.
caturrismo	m.
caturro	m. | Prov. alent.
catututu	m.
cauaba	f. | Bras.
cauaçu	m. | Bras. | n.
cauan	m. | Bras.
cauana	f.
cauanas	m. pl.
cauaracaá	m.
cauaris	m. pl.
cauaxis	m. pl.
caubi	m. | Bras.
caubila	m. e adj. | Bras.
caucaá	m.
caução	f. | lat.
caucasiano	adj.
caucásico	adj.
caucásio	adj. | Cf.
caucela	f. | Ant. | Cp. | lat.
caucheiro	m. | Bras.
cauchins	m. | pl. | Ant. | Cp.
cauchu	m. | or.
caucionante	m. e adj.
caucionar	v. t. | lat.
caucionário	adj. | m. | lat.
cauda	f. | Mús. | as. | Veter. | lat.
cauda-de-san-francisco	f.
cauda-de-zorro	f.
cauda-vermelha	m.
caudal	adj. | m.
caudalosamente	adv.
caudalosidade	f.
caudaloso	adj.
caudatário	m. | ﬁg. | t.
caudato	adj.
caudeiro	m. | Ant. | Cf.
caudel	m. | der.
caudelar	v. i. | Ant.
caudelaria	f. | V.
cáudex	m.
caudicária	f. | Cp.
caudicário	m. | lat.
cáudice	m. | lat.
caudiciforme	adj. | Bot. | lat.
caudículo	m.
caudífero	adj. | lat.
caudilhamento	m. | Ant.
caudilhar	v. t. | V.
caudilhismo	m. | Bras.
caudilho	m. | Ant. | cast. | lat.
caudímano	adj. | lat.
caudinas	adj. | f. | pl. | as. | ﬁg. | lat. | fem. | n. p.
çaugate	m. | Ant. | Cf.
cauim	m. | Bras.
cauintau	m. | Bras.
cauíra	adj. | Bras. | n.
cauixi	m. | Bras. | n.
caulange	m.
caule	m. | lat.
cauleoso	adj.
caulescência	f.
caulescente	adj.
caulícola	m. e adj. | lat.
caulículo	adj. | m. | pl. | lat.
caulífero	adj. | lat.
caulificação	f. | lat.
caulifloro	adj.
caulim	m. | chin.
caulinar	adj. | Bot.
caulínia	f.
caulinita	f.
caulinização	f.
caulinizar	v. t.
caulino	adj. | Bot.
caulino	m. | chin.
cauliodontes	m. pl. | lat. | gr.
caulóbio	m. | gr.
caulocárpico	adj.
caulocarpo	m. | gr.
caulogastro	m. | gr.
cauloglossos	m. pl. | gr.
cauman	m. | Bras.
caumba	f.
cauna	f. | Bras.
caúnho	m.
caúno	m.
cauré	m. | Bras.
cauri	m.
cauril	m. | pop.
caurim	m. | pop.
caurinar	v. t. | pop.
caurineiro	m. | pop.
causa	f. | as. | lat.
causação	f.
causador	m. e adj.
causal	adj. | f. | lat.
causalidade	f. | qual. | as.
causante	adj.
causar	v. t. | lat.
causativo	adj. | lat.
causela	f. | Ant. | Prov. beir. | lat.
causídico	m. | lat.
cáustica	f.
causticação	f. | ﬁg.
causticamente	adv.
causticante	adj.
causticar	v. | t. | ﬁg.
causticidade	f.
cáustico	adj. | ﬁg. | m. | lat.
cautamente	adv.
cautela	f. | mal. | Ant. | lat.
cautelar	v. t. | des.
cauteleiro	m.
cautelosamente	adv.
cauteloso	adj.
cautério	m. | ﬁg. | lat.
cauterização	f.
cauterizar	v. | t. | ﬁg. | mal. | lat.
cautivo	m. e adj. | der. | Ant.
cauto	adj. | lat.
cava	f. | as.
çava	f. | b. lat.
cavaca	f. | t. | Cp.
cavacão	m. | fam.
cavacar	v. t. | der. | V.
cavaco	m. | t. | Cf. | diccion. | fam. | cast.
cavada	f. | Prov. minh.
cavadeira	f. | Bras. | Pesc.
cavadela	f.
cavadiço	adj.
cavado	m. | Mús.
cavador	m. | lat.
cavadora	f.
cavadura	f. | V. | Ant. | Cf. | rev.
cavala	f. | fam.
cavalada	f.
cavalagem	f.
cavalão	m. | fam. | ﬁg.
cavalar	adj.
cavalar	v. i. | fam.
cavalaria	f. | Cp.
cavalariano	m. | Bras. | n. | S.
cavalariça	f.
cavalariço	m. | Cp.
cavalear	v. t. | Cf.
cavaleira	f. | Adj. f. | Mathem.
cavaleirado	m.
cavaleiramente	adv.
cavaleirão	m. e adj. | Ant. | Cf.
cavaleirar	v. i. | Ant.
cavaleiras	f. pl. | V. | as.
cavaleirato	m.
cavaleiro	m. | loc. adv. | Adj.
cavaleirosamente	adv.
cavaleiroso	adj.
cavaleta	f. | prov. | pl. | loc. adv. | as.
cavalete	m. | as. | Bras. | n.
cavalgada	f.
cavalgador	m. e adj. | V.
cavalgadura	f. | ﬁg.
cavalgante	m. e adj.
cavalgar	v. i. | num. | v. t. | b. lat. | lat.
cavalgar	adj. | Ant.
cavalgata	f.
cavalhada	f. | Bras. | cast.
cavalhadas	f. pl. | as. | pl.
cavalhariça	f. | V. | Cp. | cast.
cavalharice	f. | V.
cavalheira	f. | t.
cavalheiramente	adv. | V.
cavalheiresco	adj. | V.
cavalheirismo	m.
cavalheiritas	f. pl.
cavalheiro	m. | Adj. | cast.
cavalheiroso	adj.
cavalheirote	m. | pop.
cavalheriço	m. | Cf.
cavalinha	f.
cavalinhas	f. pl. | V. | as.
cavalinho	m. | Prov. alent. | qual. | Gír. | Prov. alg. | pl. | pop.
cavaliquoque	m.
cavalitas	f. pl. | V. | as.
cavalla	f. | fam.
cavallada	f.
cavallagem	f.
cavallão	m. | fam. | ﬁg.
cavallar	adj.
cavallar	v. i. | fam.
cavallaria	f. | Cp.
cavallariano	m. | Bras. | n. | S.
cavallariça	f.
cavallariço	m. | Cp.
cavallear	v. t. | Cf.
cavalleira	f. | Adj. f. | Mathem.
cavalleiramente	adv.
cavalleirão	m. e adj. | Ant. | Cf.
cavalleirar	v. i. | Ant.
cavalleiras	f. pl. | V. | as.
cavalleirato	m.
cavalleiro	m. | loc. adv. | Adj.
cavalleirosamente	adv.
cavalleiroso	adj.
cavalleta	f. | prov. | pl. | loc. adv. | as.
cavallete	m. | as. | Bras. | n.
cavallicoque	m.
cavallinha	f.
cavallinhas	f. pl. | V. | as.
cavallinho	m. | Prov. alent. | qual. | Gír. | Prov. alg. | pl. | pop.
cavallinho-de-judeu	m. | Bras.
cavallinhos-fuscos	m. | pl. | Prov. alent.
cavallitas	f. pl. | V. | as.
cavallo	m. | Gír. | lat.
cavallo-de-maio	m.
cavallo-marinho	m.
cavallo-rinchão	m.
cavalloar	v. | fam.
cavallório	m.
cavalo	m. | Gír. | lat.
cavaloar	v. | fam.
cavalório	m.
cavanejo	m. | V.
cavão	m.
cavaqueador	m. e adj.
cavaquear	v. i. | fam.
cavaqueira	f. | fam.
cavaqueira	f.
cavaquinho	m. | loc. | fam.
cavar	v. t. | ﬁg. | v. i. | lat.
cavaterra	m.
cavatina	f. | num. | it.
cavatura	f. | V.
cávea	f. | lat.
cavedal	m.
caveira	f. | ﬁg. | lat.
caveirado	adj. | as.
caveiroso	adj.
cavendísia	f. | n. p.
caverna	f. | Bras. | lat.
cavernal	adj.
cavername	m. | fam. | b. lat.
cavernosamente	adv.
cavernosidade	f.
cavernoso	adj. | lat.
caveto	m.
cávia	m.
caviano	adj.
caviar	m. | fr.
cavicórneo	adj. | lat.
cavidade	f. | lat. | hyp.
cavidadoiro	adj.
cavidadouro	adj.
cavidar	v. t. | Ant. | Cp. | lat.
cavil-maril	m.
cavilação	f. | lat.
cavilador	m.
cavilar	v. i. | des. | lat.
cavilha	f. | qual. | lat.
cavilhador	m.
cavilhar	v. t. | Cf.
cavillação	f. | lat.
cavillador	m.
cavillar	v. i. | des. | lat.
cavillosamente	adv.
cavilloso	adj. | lat.
cavilosamente	adv.
caviloso	adj. | lat.
cavirostro	adj. | Zool. | lat.
cavirrostro	adj. | Zool. | lat.
cavitário	adj. | Anat. | Cp.
cavo	adj. | lat.
cavolina	f.
cavoucar	v. t.
cavouco	m. | der.
caxa	f.
caxambu	m. | Bras.
caxarela	m. | Bras.
caxarelo	m.
caxerenguengue	m. | Bras.
caxexe	m.
caxianguelé	m. | V.
caxicante	m.
caxim	m.
caximbeque	m.
caxinduba	f.
caxinganguelê	m. | V.
caxingar	v. i. | Bras.
caxinglé	m. | V.
caxingó	adj. | Bras.
caxingo-anguluve	m.
caxinguelê	m. | Bras. | t. | Afr.
caxirenguengue	m. | Bras. | V.
caxiri	m. | Bras.
caxitico	m.
caxixi	adj. | Bras. | m.
caxumba	f. | Bras.
caxundé	m. | Ant. | t. | Afr.
cayapónia	f.
cayena	f.
cazembe	m. | t. | Afr. | or. | port.
cazembi	m.
cazol	m.
cazonzonzo	m.
cazoró	m.
cazu	m.
cear	v. t. | v. i. | lat.
cearense	adj. | m.
ceba-do-rio	f. | t.
cebiano	m.
cebino	m.
cebipira	f.
cebo	m. | gr.
cebocéfalo	m. | Terat. | gr.
cebocéphalo	m. | Terat. | gr.
cebola	f. | pop. | lat.
cebola-de-lobo	f.
cebolada	f.
cebolal	m. | Adj.
cebolão	m. | fam. | Cf.
ceboleira	adj. | f. | Prov. trasm.
ceboletas-de-frança	f. pl.
cebolinha	f.
cebolinho	m. | Prov. trasm.
cebolo	m. | Cp.
cebolório!	interj. | pop.
cebuano	m.
cébus	m. | gr.
cecal	adj. | Anat.
cecear	v. i. | prov. | S.
ceceio	m.
cecém	f.
ceceoso	adj.
cecídia	f. | Bot.
cecidomía	f.
cecília	f. | lat.
ceco	m.
cecrópia	f.
cécuba	f.
cécubo	m.
cécum	m. | lat.
cecydomía	f.
cedência	f.
cedente	adj. | lat.
ceder	v. t. | v. i. | lat.
cediço	adj. | seg.
cedilha	f. | it.
cedilhado	adj.
cedilhar	v. t.
cedimento	m.
cedinho	adv.
cedível	adj.
cedo	adv. | m. | lat.
cedoiro	m.
cedouro	m.
cedovém	m. | prov.
cedrela	f.
cedreláceas	f. pl.
cédria	f. | lat.
cedrino	adj.
cedríntio	m.
cedrita	f.
cedro	m. | lat.
cedronela	f.
cedrosta	f.
cédula	f. | lat.
ceeiro	m. | Ant.
céfala	f. | gr.
cefalado	adj. | Hist. Nat. | gr.
cefalagra	f. | Med.
cefalalgia	f. | gr.
cefalálgico	adj.
cefalandra	f. | gr.
cefalanto	m. | gr.
cefalapagia	f.
cefalápagos	m. pl.
cefalária	f. | gr.
cefaleia	f. | gr.
cefalematoma	m.
cefalia	f.
cefálico	adj. | gr.
cefalídeos	m. pl.
cefalite	f. | gr.
cefalóbaros	m. pl. | gr.
cefalodela	f. | gr.
cefalodial	adj. | Bot.
cefalodiano	adj. | Bot. | m. | pl.
cefalódio	m. | Bot.
cefalodontes	m. | pl. | gr.
cefalófora	f.
cefalóforo	adj. | Bot. | gr.
cefalografia	f. | gr.
cefalográfico	adj.
cefaloide	adj. | gr.
cefaloídeos	m. pl. | fam. | Cp.
cefaloleia	f. | gr.
cefalomancia	f. | gr.
cefalomântico	adj.
cefalómelo	m. | Terat. | gr.
cefalometria	f.
cefalómetro	m. | as. | gr.
cefalópago	m. | Terat. | gr.
cefalópodes	m. pl. | gr.
cefalóptero	adj. | Zool. | gr.
cefaloscopia	f. | gr.
cefalossomo	adj. | gr.
cefalostigma	f. | gr.
cefalote	m. e adj.
cefaloteca	f. | gr.
cefaloto	m. e adj. | gr.
cefalotomia	f. | Cp.
cefalótomo	m. | gr.
cefalotórax	m. | gr.
cefalótribo	m. | gr.
cefalotripsia	f. | Med.
cefélia	f. | gr.
cefeu	m. | gr. | n. p.
cefísio	adj. | Cf.
cefo	m.
cega	f. | pl. | loc. adv. | as. | ﬁg.
cega-ôlho	m. | Bras.
cègada	f. | as.
cegagem	f. | Agr.
cegamente	adv.
cegamento	m.
ceganucho	m. e adj. | Prov. trasm.
cègar	v. t. | Bras. | n.
cegar	v. t. | ﬁg. | v. i. | lat.
cegar	v. t.
cegarrega	f. | fam.
cego	adj. | ﬁg. | Bras. | n. | mal. | m. | p. us. | lat.
cegonha	f. | prov. | lat.
cegonho	m.
cegude	f. | pop.
cegudo	m. | Ant.
cegueira	f. | ﬁg.
cègueta	m. | f.
ceguidade	f. | V.
ceguidão	f.
ceia	f. | lat.
ceiba	f.
ceiçal	m.
ceiceiral	m. | Cf.
ceiceiro	m.
ceifa	f. | ﬁg. | ár.
ceifão	m. | V.
ceifar	v. t.
ceifeira	f.
ceifeiro	adj. | m.
ceifões	m. pl. | V.
ceijupira	f.
ceilanita	f. | n. p.
ceilanite	f. | n. p.
ceira	f. | der. | V.
ceita	f.
ceitan	f.
ceitão	m.
ceitil	m. | ﬁg. | ár.
ceiva	f. | t.
ceivar	v. | Prov. minh.
ceive	m. | Prov. minh.
cela	f. | lat.
celada	f. | lat.
celadolo	m.
celadonita	f. | n. p.
celafobia	f. | Med. | Cf.
celagem	f. | lat.
celaio	m. | Ant. | Cp. | lat.
celale	m.
celamim	m. | Cp. | cast.
celaphobia	f. | Med. | Cf.
celareiro	m. | Ant. | lat.
celária	f.
celáricos	m. pl.
celastríneas	f. pl. | fam.
celastro	m. | as. | gr.
celatura	f. | des. | lat.
celé-alé	m.
celebérrimo	adj. | sup.
celebração	f.
celebrador	m. | lat.
celebrante	adj. | m. | lat.
celebrar	v. | t. | v. i. | lat.
celebrável	adj. | lat.
célebre	adj. | fam. | lat.
celebreira	f. | fam.
celebremente	adv.
celebridade	f. | lat.
celebrização	f.
celebrizar	v. t.
celebrório	adj. | fam.
celeireiro	m.
celeiro	m. | lat.
celena	f.
celenterado	m. | pl. | gr.
celêntero	m. | gr.
celépora	f.
celeporáceos	m. | pl.
celepóreos	m. pl.
celeporinos	m. pl.
celéporo	m. | lat.
celeradamente	adv. | Cf. | port.
celerado	adj. | m. | lat.
célere	adj. | lat.
celeri	m. | Cf. | port.
celeridade	f. | lat.
celerifero	m. | lat.
celerígrado	adj. | m. | pl. | lat.
celerímetro	m. | lat. | gr.
celerípede	adj. | lat.
celérrimo	adj. | sup.
celeste	adj. | ﬁg. | lat.
celestial	adj.
celestialmente	adv.
celestina	f. | m.
celestino	adj.
celestino	m. | Mús. | qual.
celestite	f.
celestito	m. | Miner.
celestrina	f. | prov.
celeto	m.
celeuma	f. | lat.
celeumear	v. i.
celga	f. | ár.
celha	f. | V.
celha	f. | as. | lat. | pl.
celhas	f. pl. | as. | lat. | pl.
celheado	adj.
celíaco	adj. | lat.
celibatário	m. e adj.
celibatarismo	m. | neol.
celibato	m. | lat.
célibe	m. | des. | lat.
célico	adj. | lat.
celícola	m. | lat.
celideia	f. | lat. | hyp.
celidografia	f. | gr.
celidógrafo	m.
celidographia	f. | gr.
celidógrapho	m.
celidónia	f. | gr.
celífero	adj. | lat.
celificar	v. t. | Ant. | lat.
celífluo	adj. | lat.
celígena	m. e adj. | lat.
celígero	adj. | lat.
celina	f.
celipotente	adj. | lat.
cella	f. | lat.
cellaio	m. | Ant. | Cp. | lat.
cellareiro	m. | Ant. | lat.
cellária	f.
celláricos	m. pl.
celleireiro	m.
celleiro	m. | lat.
cellépora	f.
celleporáceos	m. | pl.
cellepóreos	m. pl.
celleporinos	m. pl.
celléporo	m. | lat.
céllula	f. | Physiol. | lat.
cellular	adj. | as.
cellulífero	adj. | lat.
celluliforme	adj. | lat.
cellulítelo	adj. | lat.
celluloide	f.
cellulose	f.
cellulósico	adj. | Cf.
cellulosidade	f.
cellulosina	f.
celluloso	adj.
cellulotypia	f.
celópodo	m. | gr.
celósia	f.
celóstato	m. | lat.
celotomia	f.
celótomo	m. | gr.
célsia	f. | n. p.
celsitude	f. | lat.
celso	adj. | lat.
celta	m. | Adj.
celtas	m. | pl. | lat.
celte	f. | m. | lat.
celtibérico	adj.
celtibéros	m. pl. | lat.
celticidade	f.
celticismo	m.
céltico	adj. | m. | as. | lat.
celtídeas	f. pl. | fam.
celtismo	m. | Cf. | port.
celtista	m.
celtólogo	m. | Cf.
celtomania	f.
celtomaníaco	m.
celula	f. | Physiol. | lat.
celular	adj. | as.
celulífero	adj. | lat.
celuliforme	adj. | lat.
celulítelo	adj. | lat.
celuloide	f.
celulose	f.
celulósico	adj. | Cf.
celulosidade	f.
celulosina	f.
celuloso	adj.
celulotipia	f.
cem	adj. | m. | lat.
cem-dobrado	adj.
cem-dobrar	v. | t. | Cf. | m. | n.
cem-pés	m.
cemba	f. | Prov. trasm.
cêmbalo	m.
cembro	m.
cementação	f.
cementador	m.
cementar	v. t. | as.
cementatório	adj.
cemento	m. | lat.
cementoso	adj.
cemiterial	adj. | des.
cemitério	m. | lat. | eccles.
cempasso	m. | Bras.
cena	f. | der. | qual. | as. | ﬁg. | lat.
cenáculo	m. | ﬁg. | as. | lat.
cenagal	m. | cast.
cenagoso	adj. | Cf. | cast.
cenantho	m.
cenanto	m.
cenário	m. | lat.
cenário	adj. | lat.
cenarreno	m. | gr.
cenatório	adj. | lat.
cencê	m.
cencerra	f. | Prov. alent. | Cp.
cencerro	m. | cast.
cenchrame	m. | lat.
cencrame	m. | lat.
cendal	m. | Cp. | cast.
cendrado	adj. | cast.
cendrar	v. t. | Cf.
cendrisco	m. | V.
cenedesmo	m. | gr.
cenefa	f. | Cf. | cast.
cenestesia	f. | gr.
cenesthesia	f. | gr.
cengo	m.
cenhir	v. t. | Pesc.
cenho	m. | cast.
cenhoso	adj.
cênia	f. | fam.
cênico	adj.
cenismo	m. | gr.
ceno	m. | des. | lat.
ceno	m. | Prov. trasm.
cenobial	adj.
cenobialmente	adv. | V.
cenobiarca	m. | gr.
cenobiarcha	m. | gr.
cenóbio	m. | lat.
cenobismo	m.
cenobita	m. | f.
cenobiticamente	adv.
cenobítico	adj.
cenobitismo	m.
cenococo	m. | gr.
cenogastro	m. | gr.
cenogênese	f. | Cf.
cenografia	f. | as. | restrict. | lat.
cenograficamente	adv. | as.
cenográfico	adj.
cenógrafo	m. | gr.
cenoira	f. | Cp. | cast.
cenologia	f. | gr.
cenologia	f. | gr.
cenológico	adj.
cenopégia	f. | lat.
cenópode	m. | gr.
cenórias!	interj. | Prov. trasm.
cenoscópico	adj. | as. | gr.
cenósia	f.
cenosidade	f. | lat.
cenoso	adj. | lat.
cenotáfio	m. | gr.
cenotáphio	m. | gr.
cenoura	f. | Cp. | cast.
cenozoico	adj. | Zool. | gr.
cenra	f. | Ant.
cenrada	f. | Pesc. | lat. | hyp.
cenradeiro	m. | Prov. alent.
cenreira	f. | pop. | Cf.
censatário	m. e adj.
censionário	m. e adj. | V.
censitário	adj.
censítico	adj. | Cf.
censo	m. | lat.
censor	m. | lat.
censório	adj. | lat.
censual	adj. | lat.
censualista	m.
censualmente	adv.
censuário	adj. | V.
censuísta	m. | V.
censura	f. | lat.
censurador	m. e adj.
censurar	v. t.
censurável	adj.
censuria	f. | Ant. | Cf. | port. | Cp.
centafolho	m. | Cf.
centanário	adj.
centannário	adj.
centão	m. | lat.
